X,Y,Status,Sector
483,63,GOOD,Edge
497,63,DEFECT,Edge
511,63,GOOD,Edge
525,63,GOOD,Edge
539,63,GOOD,Edge
553,63,GOOD,Edge
567,63,GOOD,Edge
581,63,GOOD,Edge
595,63,GOOD,Edge
609,63,GOOD,Edge
623,63,GOOD,Edge
637,63,GOOD,Edge
651,63,GOOD,Edge
665,63,GOOD,Edge
679,63,GOOD,Edge
693,63,GOOD,Edge
707,63,GOOD,Edge
441,77,GOOD,Edge
455,77,GOOD,Edge
469,77,GOOD,Edge
483,77,GOOD,Edge
497,77,GOOD,Edge
511,77,GOOD,Edge
525,77,GOOD,Edge
539,77,GOOD,Edge
553,77,GOOD,Edge
567,77,GOOD,Edge
581,77,GOOD,Edge
595,77,GOOD,Edge
609,77,GOOD,Edge
623,77,GOOD,Edge
637,77,GOOD,Edge
651,77,GOOD,Edge
665,77,GOOD,Edge
679,77,GOOD,Edge
693,77,GOOD,Edge
707,77,GOOD,Edge
721,77,GOOD,Edge
735,77,GOOD,Edge
749,77,GOOD,Edge
763,77,GOOD,Edge
399,91,GOOD,Edge
413,91,GOOD,Edge
427,91,GOOD,Edge
441,91,GOOD,Edge
455,91,GOOD,Edge
469,91,GOOD,Edge
483,91,GOOD,Edge
497,91,GOOD,Edge
511,91,GOOD,Edge
525,91,GOOD,Edge
539,91,GOOD,Edge
553,91,GOOD,Edge
567,91,GOOD,Edge
581,91,GOOD,Edge
595,91,GOOD,Edge
609,91,GOOD,Edge
623,91,GOOD,Edge
637,91,GOOD,Edge
651,91,GOOD,Edge
665,91,GOOD,Edge
679,91,GOOD,Edge
693,91,GOOD,Edge
707,91,GOOD,Edge
721,91,GOOD,Edge
735,91,GOOD,Edge
749,91,GOOD,Edge
763,91,GOOD,Edge
777,91,GOOD,Edge
791,91,GOOD,Edge
805,91,GOOD,Edge
371,105,GOOD,Edge
385,105,GOOD,Edge
399,105,GOOD,Edge
413,105,GOOD,Edge
427,105,GOOD,Edge
441,105,GOOD,Edge
455,105,GOOD,Edge
469,105,GOOD,Edge
483,105,GOOD,Edge
497,105,GOOD,Edge
511,105,GOOD,Edge
525,105,GOOD,Edge
539,105,GOOD,Edge
553,105,GOOD,Edge
567,105,GOOD,Edge
581,105,GOOD,Edge
595,105,GOOD,Edge
609,105,GOOD,Edge
623,105,GOOD,Edge
637,105,GOOD,Edge
651,105,GOOD,Edge
665,105,GOOD,Edge
679,105,GOOD,Edge
693,105,GOOD,Edge
707,105,GOOD,Edge
721,105,GOOD,Edge
735,105,GOOD,Edge
749,105,GOOD,Edge
763,105,GOOD,Edge
777,105,GOOD,Edge
791,105,GOOD,Edge
805,105,GOOD,Edge
819,105,GOOD,Edge
833,105,GOOD,Edge
343,119,GOOD,Edge
357,119,GOOD,Edge
371,119,GOOD,Edge
385,119,GOOD,Edge
399,119,GOOD,Edge
413,119,GOOD,Edge
427,119,GOOD,Edge
441,119,GOOD,Edge
455,119,GOOD,Edge
469,119,GOOD,Edge
483,119,GOOD,Edge
497,119,GOOD,Edge
511,119,GOOD,Edge
525,119,GOOD,Edge
539,119,DEFECT,Edge
553,119,DEFECT,Edge
567,119,GOOD,Edge
581,119,GOOD,Edge
595,119,GOOD,Edge
609,119,GOOD,Edge
623,119,GOOD,Edge
637,119,GOOD,Edge
651,119,GOOD,Edge
665,119,GOOD,Edge
679,119,GOOD,Edge
693,119,GOOD,Edge
707,119,GOOD,Edge
721,119,GOOD,Edge
735,119,GOOD,Edge
749,119,GOOD,Edge
763,119,GOOD,Edge
777,119,GOOD,Edge
791,119,GOOD,Edge
805,119,GOOD,Edge
819,119,GOOD,Edge
833,119,GOOD,Edge
847,119,GOOD,Edge
861,119,GOOD,Edge
315,133,GOOD,Edge
329,133,GOOD,Edge
343,133,GOOD,Edge
357,133,GOOD,Edge
371,133,GOOD,Edge
385,133,GOOD,Edge
399,133,GOOD,Edge
413,133,GOOD,Edge
427,133,GOOD,Edge
441,133,GOOD,Edge
455,133,GOOD,Edge
469,133,GOOD,Edge
483,133,GOOD,Edge
497,133,GOOD,Edge
511,133,GOOD,Edge
525,133,GOOD,Edge
539,133,DEFECT,Edge
553,133,GOOD,Top
567,133,GOOD,Top
581,133,GOOD,Top
595,133,GOOD,Top
609,133,GOOD,Top
623,133,GOOD,Top
637,133,GOOD,Top
651,133,GOOD,Top
665,133,GOOD,Edge
679,133,GOOD,Edge
693,133,GOOD,Edge
707,133,GOOD,Edge
721,133,GOOD,Edge
735,133,GOOD,Edge
749,133,GOOD,Edge
763,133,GOOD,Edge
777,133,GOOD,Edge
791,133,GOOD,Edge
805,133,GOOD,Edge
819,133,GOOD,Edge
833,133,GOOD,Edge
847,133,GOOD,Edge
861,133,GOOD,Edge
875,133,GOOD,Edge
889,133,GOOD,Edge
301,147,GOOD,Edge
315,147,GOOD,Edge
329,147,GOOD,Edge
343,147,GOOD,Edge
357,147,GOOD,Edge
371,147,GOOD,Edge
385,147,GOOD,Edge
399,147,GOOD,Edge
413,147,GOOD,Edge
427,147,GOOD,Edge
441,147,GOOD,Edge
455,147,GOOD,Edge
469,147,GOOD,Edge
483,147,GOOD,Top
497,147,GOOD,Top
511,147,GOOD,Top
525,147,GOOD,Top
539,147,GOOD,Top
553,147,GOOD,Top
567,147,GOOD,Top
581,147,GOOD,Top
595,147,GOOD,Top
609,147,GOOD,Top
623,147,GOOD,Top
637,147,GOOD,Top
651,147,GOOD,Top
665,147,GOOD,Top
679,147,GOOD,Top
693,147,GOOD,Top
707,147,GOOD,Top
721,147,GOOD,Top
735,147,GOOD,Edge
749,147,GOOD,Edge
763,147,GOOD,Edge
777,147,GOOD,Edge
791,147,GOOD,Edge
805,147,GOOD,Edge
819,147,DEFECT,Edge
833,147,DEFECT,Edge
847,147,GOOD,Edge
861,147,DEFECT,Edge
875,147,DEFECT,Edge
889,147,GOOD,Edge
903,147,GOOD,Edge
273,161,GOOD,Edge
287,161,GOOD,Edge
301,161,GOOD,Edge
315,161,DEFECT,Edge
329,161,GOOD,Edge
343,161,GOOD,Edge
357,161,GOOD,Edge
371,161,GOOD,Edge
385,161,GOOD,Edge
399,161,GOOD,Edge
413,161,GOOD,Edge
427,161,GOOD,Edge
441,161,GOOD,Top
455,161,GOOD,Top
469,161,GOOD,Top
483,161,GOOD,Top
497,161,GOOD,Top
511,161,GOOD,Top
525,161,GOOD,Top
539,161,GOOD,Top
553,161,GOOD,Top
567,161,GOOD,Top
581,161,GOOD,Top
595,161,GOOD,Top
609,161,GOOD,Top
623,161,GOOD,Top
637,161,GOOD,Top
651,161,GOOD,Top
665,161,GOOD,Top
679,161,GOOD,Top
693,161,GOOD,Top
707,161,GOOD,Top
721,161,GOOD,Top
735,161,GOOD,Top
749,161,GOOD,Top
763,161,GOOD,Top
777,161,GOOD,Edge
791,161,GOOD,Edge
805,161,GOOD,Edge
819,161,DEFECT,Edge
833,161,GOOD,Edge
847,161,GOOD,Edge
861,161,DEFECT,Edge
875,161,GOOD,Edge
889,161,GOOD,Edge
903,161,GOOD,Edge
917,161,GOOD,Edge
931,161,GOOD,Edge
259,175,GOOD,Edge
273,175,GOOD,Edge
287,175,GOOD,Edge
301,175,DEFECT,Edge
315,175,DEFECT,Edge
329,175,GOOD,Edge
343,175,GOOD,Edge
357,175,GOOD,Edge
371,175,GOOD,Edge
385,175,GOOD,Edge
399,175,GOOD,Edge
413,175,GOOD,Top
427,175,GOOD,Top
441,175,GOOD,Top
455,175,GOOD,Top
469,175,GOOD,Top
483,175,GOOD,Top
497,175,GOOD,Top
511,175,GOOD,Top
525,175,GOOD,Top
539,175,GOOD,Top
553,175,GOOD,Top
567,175,GOOD,Top
581,175,GOOD,Top
595,175,GOOD,Top
609,175,GOOD,Top
623,175,GOOD,Top
637,175,GOOD,Top
651,175,GOOD,Top
665,175,GOOD,Top
679,175,GOOD,Top
693,175,GOOD,Top
707,175,GOOD,Top
721,175,GOOD,Top
735,175,GOOD,Top
749,175,GOOD,Top
763,175,GOOD,Top
777,175,GOOD,Top
791,175,GOOD,Top
805,175,GOOD,Edge
819,175,GOOD,Edge
833,175,GOOD,Edge
847,175,GOOD,Edge
861,175,GOOD,Edge
875,175,GOOD,Edge
889,175,GOOD,Edge
903,175,GOOD,Edge
917,175,GOOD,Edge
931,175,GOOD,Edge
945,175,GOOD,Edge
245,189,GOOD,Edge
259,189,GOOD,Edge
273,189,GOOD,Edge
287,189,GOOD,Edge
301,189,DEFECT,Edge
315,189,DEFECT,Edge
329,189,GOOD,Edge
343,189,GOOD,Edge
357,189,GOOD,Edge
371,189,GOOD,Edge
385,189,GOOD,Top
399,189,GOOD,Top
413,189,GOOD,Top
427,189,GOOD,Top
441,189,GOOD,Top
455,189,GOOD,Top
469,189,GOOD,Top
483,189,GOOD,Top
497,189,GOOD,Top
511,189,GOOD,Top
525,189,GOOD,Top
539,189,GOOD,Top
553,189,GOOD,Top
567,189,GOOD,Top
581,189,GOOD,Top
595,189,GOOD,Top
609,189,GOOD,Top
623,189,GOOD,Top
637,189,GOOD,Top
651,189,GOOD,Top
665,189,GOOD,Top
679,189,GOOD,Top
693,189,GOOD,Top
707,189,GOOD,Top
721,189,GOOD,Top
735,189,GOOD,Top
749,189,GOOD,Top
763,189,GOOD,Top
777,189,GOOD,Top
791,189,GOOD,Top
805,189,GOOD,Top
819,189,GOOD,Top
833,189,GOOD,Edge
847,189,GOOD,Edge
861,189,GOOD,Edge
875,189,GOOD,Edge
889,189,GOOD,Edge
903,189,GOOD,Edge
917,189,GOOD,Edge
931,189,GOOD,Edge
945,189,GOOD,Edge
959,189,GOOD,Edge
231,203,GOOD,Edge
245,203,GOOD,Edge
259,203,GOOD,Edge
273,203,GOOD,Edge
287,203,GOOD,Edge
301,203,GOOD,Edge
315,203,DEFECT,Edge
329,203,GOOD,Edge
343,203,GOOD,Edge
357,203,GOOD,Top
371,203,GOOD,Top
385,203,GOOD,Top
399,203,GOOD,Top
413,203,GOOD,Top
427,203,GOOD,Top
441,203,GOOD,Top
455,203,GOOD,Top
469,203,GOOD,Top
483,203,GOOD,Top
497,203,GOOD,Top
511,203,GOOD,Top
525,203,GOOD,Top
539,203,GOOD,Top
553,203,GOOD,Top
567,203,GOOD,Top
581,203,GOOD,Top
595,203,GOOD,Top
609,203,GOOD,Top
623,203,GOOD,Top
637,203,GOOD,Top
651,203,GOOD,Top
665,203,GOOD,Top
679,203,GOOD,Top
693,203,GOOD,Top
707,203,GOOD,Top
721,203,GOOD,Top
735,203,GOOD,Top
749,203,GOOD,Top
763,203,GOOD,Top
777,203,GOOD,Top
791,203,GOOD,Top
805,203,GOOD,Top
819,203,GOOD,Top
833,203,GOOD,Top
847,203,GOOD,Top
861,203,GOOD,Edge
875,203,GOOD,Edge
889,203,GOOD,Edge
903,203,GOOD,Edge
917,203,GOOD,Edge
931,203,GOOD,Edge
945,203,GOOD,Edge
959,203,GOOD,Edge
973,203,GOOD,Edge
217,217,GOOD,Edge
231,217,GOOD,Edge
245,217,GOOD,Edge
259,217,GOOD,Edge
273,217,GOOD,Edge
287,217,GOOD,Edge
301,217,GOOD,Edge
315,217,GOOD,Edge
329,217,GOOD,Top
343,217,GOOD,Top
357,217,DEFECT,Top
371,217,DEFECT,Top
385,217,GOOD,Top
399,217,GOOD,Top
413,217,GOOD,Top
427,217,GOOD,Top
441,217,GOOD,Top
455,217,GOOD,Top
469,217,GOOD,Top
483,217,GOOD,Top
497,217,GOOD,Top
511,217,GOOD,Top
525,217,GOOD,Top
539,217,GOOD,Top
553,217,GOOD,Top
567,217,GOOD,Top
581,217,GOOD,Top
595,217,GOOD,Top
609,217,GOOD,Top
623,217,GOOD,Top
637,217,GOOD,Top
651,217,GOOD,Top
665,217,GOOD,Top
679,217,GOOD,Top
693,217,GOOD,Top
707,217,GOOD,Top
721,217,GOOD,Top
735,217,GOOD,Top
749,217,GOOD,Top
763,217,GOOD,Top
777,217,GOOD,Top
791,217,GOOD,Top
805,217,GOOD,Top
819,217,GOOD,Top
833,217,GOOD,Top
847,217,GOOD,Top
861,217,GOOD,Top
875,217,GOOD,Edge
889,217,GOOD,Edge
903,217,GOOD,Edge
917,217,GOOD,Edge
931,217,GOOD,Edge
945,217,GOOD,Edge
959,217,GOOD,Edge
973,217,GOOD,Edge
987,217,GOOD,Edge
203,231,GOOD,Edge
217,231,GOOD,Edge
231,231,GOOD,Edge
245,231,GOOD,Edge
259,231,GOOD,Edge
273,231,GOOD,Edge
287,231,GOOD,Edge
301,231,GOOD,Edge
315,231,GOOD,Top
329,231,GOOD,Top
343,231,GOOD,Top
357,231,GOOD,Top
371,231,GOOD,Top
385,231,GOOD,Top
399,231,GOOD,Top
413,231,GOOD,Top
427,231,GOOD,Top
441,231,GOOD,Top
455,231,GOOD,Top
469,231,GOOD,Top
483,231,GOOD,Top
497,231,GOOD,Top
511,231,GOOD,Top
525,231,GOOD,Top
539,231,GOOD,Top
553,231,GOOD,Top
567,231,GOOD,Top
581,231,GOOD,Top
595,231,GOOD,Top
609,231,GOOD,Top
623,231,GOOD,Top
637,231,GOOD,Top
651,231,DEFECT,Top
665,231,DEFECT,Top
679,231,GOOD,Top
693,231,GOOD,Top
707,231,GOOD,Top
721,231,GOOD,Top
735,231,GOOD,Top
749,231,GOOD,Top
763,231,GOOD,Top
777,231,GOOD,Top
791,231,GOOD,Top
805,231,GOOD,Top
819,231,GOOD,Top
833,231,GOOD,Top
847,231,GOOD,Top
861,231,GOOD,Top
875,231,GOOD,Top
889,231,GOOD,Top
903,231,GOOD,Edge
917,231,GOOD,Edge
931,231,DEFECT,Edge
945,231,GOOD,Edge
959,231,GOOD,Edge
973,231,GOOD,Edge
987,231,GOOD,Edge
1001,231,GOOD,Edge
189,245,GOOD,Edge
203,245,GOOD,Edge
217,245,GOOD,Edge
231,245,GOOD,Edge
245,245,GOOD,Edge
259,245,GOOD,Edge
273,245,GOOD,Edge
287,245,GOOD,Edge
301,245,GOOD,Top
315,245,GOOD,Top
329,245,GOOD,Top
343,245,GOOD,Top
357,245,GOOD,Top
371,245,GOOD,Top
385,245,GOOD,Top
399,245,GOOD,Top
413,245,GOOD,Top
427,245,GOOD,Top
441,245,GOOD,Top
455,245,GOOD,Top
469,245,GOOD,Top
483,245,GOOD,Top
497,245,GOOD,Top
511,245,GOOD,Top
525,245,GOOD,Top
539,245,GOOD,Top
553,245,GOOD,Top
567,245,GOOD,Top
581,245,GOOD,Top
595,245,GOOD,Top
609,245,GOOD,Top
623,245,GOOD,Top
637,245,GOOD,Top
651,245,DEFECT,Top
665,245,DEFECT,Top
679,245,GOOD,Top
693,245,GOOD,Top
707,245,GOOD,Top
721,245,GOOD,Top
735,245,GOOD,Top
749,245,GOOD,Top
763,245,GOOD,Top
777,245,GOOD,Top
791,245,GOOD,Top
805,245,GOOD,Top
819,245,GOOD,Top
833,245,GOOD,Top
847,245,GOOD,Top
861,245,GOOD,Top
875,245,GOOD,Top
889,245,GOOD,Top
903,245,GOOD,Top
917,245,GOOD,Edge
931,245,DEFECT,Edge
945,245,DEFECT,Edge
959,245,GOOD,Edge
973,245,GOOD,Edge
987,245,GOOD,Edge
1001,245,GOOD,Edge
1015,245,GOOD,Edge
175,259,GOOD,Edge
189,259,GOOD,Edge
203,259,GOOD,Edge
217,259,GOOD,Edge
231,259,GOOD,Edge
245,259,GOOD,Edge
259,259,GOOD,Edge
273,259,GOOD,Edge
287,259,GOOD,Top
301,259,GOOD,Top
315,259,GOOD,Top
329,259,GOOD,Top
343,259,GOOD,Top
357,259,GOOD,Top
371,259,GOOD,Top
385,259,GOOD,Top
399,259,GOOD,Top
413,259,GOOD,Top
427,259,GOOD,Top
441,259,DEFECT,Top
455,259,DEFECT,Top
469,259,GOOD,Top
483,259,GOOD,Top
497,259,GOOD,Top
511,259,GOOD,Top
525,259,GOOD,Top
539,259,GOOD,Top
553,259,GOOD,Top
567,259,GOOD,Top
581,259,GOOD,Top
595,259,GOOD,Top
609,259,GOOD,Top
623,259,GOOD,Top
637,259,GOOD,Top
651,259,GOOD,Top
665,259,GOOD,Top
679,259,GOOD,Top
693,259,GOOD,Top
707,259,GOOD,Top
721,259,GOOD,Top
735,259,GOOD,Top
749,259,GOOD,Top
763,259,GOOD,Top
777,259,GOOD,Top
791,259,GOOD,Top
805,259,GOOD,Top
819,259,GOOD,Top
833,259,GOOD,Top
847,259,GOOD,Top
861,259,GOOD,Top
875,259,GOOD,Top
889,259,GOOD,Top
903,259,GOOD,Top
917,259,GOOD,Top
931,259,GOOD,Edge
945,259,GOOD,Edge
959,259,GOOD,Edge
973,259,GOOD,Edge
987,259,GOOD,Edge
1001,259,GOOD,Edge
1015,259,GOOD,Edge
1029,259,GOOD,Edge
161,273,GOOD,Edge
175,273,GOOD,Edge
189,273,GOOD,Edge
203,273,GOOD,Edge
217,273,GOOD,Edge
231,273,GOOD,Edge
245,273,GOOD,Edge
259,273,GOOD,Edge
273,273,GOOD,Top
287,273,GOOD,Top
301,273,GOOD,Top
315,273,GOOD,Top
329,273,GOOD,Top
343,273,GOOD,Top
357,273,GOOD,Top
371,273,GOOD,Top
385,273,GOOD,Top
399,273,GOOD,Top
413,273,GOOD,Top
427,273,GOOD,Top
441,273,DEFECT,Top
455,273,DEFECT,Top
469,273,GOOD,Top
483,273,GOOD,Top
497,273,GOOD,Top
511,273,GOOD,Top
525,273,GOOD,Top
539,273,GOOD,Top
553,273,GOOD,Top
567,273,GOOD,Top
581,273,GOOD,Top
595,273,GOOD,Top
609,273,GOOD,Top
623,273,GOOD,Top
637,273,GOOD,Top
651,273,GOOD,Top
665,273,GOOD,Top
679,273,GOOD,Top
693,273,GOOD,Top
707,273,GOOD,Top
721,273,GOOD,Top
735,273,GOOD,Top
749,273,GOOD,Top
763,273,GOOD,Top
777,273,GOOD,Top
791,273,GOOD,Top
805,273,GOOD,Top
819,273,GOOD,Top
833,273,GOOD,Top
847,273,GOOD,Top
861,273,GOOD,Top
875,273,GOOD,Top
889,273,GOOD,Top
903,273,GOOD,Top
917,273,GOOD,Top
931,273,GOOD,Top
945,273,GOOD,Edge
959,273,GOOD,Edge
973,273,GOOD,Edge
987,273,GOOD,Edge
1001,273,GOOD,Edge
1015,273,GOOD,Edge
1029,273,GOOD,Edge
161,287,GOOD,Edge
175,287,GOOD,Edge
189,287,GOOD,Edge
203,287,GOOD,Edge
217,287,DEFECT,Edge
231,287,DEFECT,Edge
245,287,GOOD,Edge
259,287,GOOD,Top
273,287,GOOD,Top
287,287,DEFECT,Top
301,287,DEFECT,Top
315,287,GOOD,Top
329,287,GOOD,Top
343,287,GOOD,Top
357,287,GOOD,Top
371,287,GOOD,Top
385,287,GOOD,Top
399,287,GOOD,Top
413,287,GOOD,Top
427,287,GOOD,Top
441,287,GOOD,Top
455,287,GOOD,Top
469,287,GOOD,Top
483,287,GOOD,Top
497,287,GOOD,Top
511,287,GOOD,Top
525,287,GOOD,Top
539,287,GOOD,Top
553,287,GOOD,Top
567,287,GOOD,Top
581,287,GOOD,Top
595,287,GOOD,Top
609,287,GOOD,Top
623,287,GOOD,Top
637,287,GOOD,Top
651,287,GOOD,Top
665,287,GOOD,Top
679,287,GOOD,Top
693,287,GOOD,Top
707,287,GOOD,Top
721,287,GOOD,Top
735,287,GOOD,Top
749,287,GOOD,Top
763,287,DEFECT,Top
777,287,DEFECT,Top
791,287,GOOD,Top
805,287,GOOD,Top
819,287,GOOD,Top
833,287,GOOD,Top
847,287,GOOD,Top
861,287,GOOD,Top
875,287,GOOD,Top
889,287,GOOD,Top
903,287,GOOD,Top
917,287,GOOD,Top
931,287,GOOD,Top
945,287,GOOD,Top
959,287,GOOD,Edge
973,287,GOOD,Edge
987,287,GOOD,Edge
1001,287,GOOD,Edge
1015,287,GOOD,Edge
1029,287,GOOD,Edge
1043,287,GOOD,Edge
147,301,GOOD,Edge
161,301,GOOD,Edge
175,301,GOOD,Edge
189,301,GOOD,Edge
203,301,GOOD,Edge
217,301,GOOD,Edge
231,301,GOOD,Edge
245,301,GOOD,Top
259,301,GOOD,Top
273,301,GOOD,Top
287,301,GOOD,Top
301,301,GOOD,Top
315,301,GOOD,Top
329,301,GOOD,Top
343,301,GOOD,Top
357,301,GOOD,Top
371,301,GOOD,Top
385,301,DEFECT,Top
399,301,GOOD,Top
413,301,GOOD,Top
427,301,GOOD,Top
441,301,GOOD,Top
455,301,GOOD,Top
469,301,GOOD,Top
483,301,GOOD,Top
497,301,GOOD,Top
511,301,GOOD,Top
525,301,GOOD,Top
539,301,GOOD,Top
553,301,GOOD,Top
567,301,DEFECT,Top
581,301,GOOD,Top
595,301,GOOD,Top
609,301,GOOD,Top
623,301,GOOD,Top
637,301,GOOD,Top
651,301,GOOD,Top
665,301,GOOD,Top
679,301,GOOD,Top
693,301,GOOD,Top
707,301,GOOD,Top
721,301,GOOD,Top
735,301,GOOD,Top
749,301,GOOD,Top
763,301,GOOD,Top
777,301,GOOD,Top
791,301,GOOD,Top
805,301,GOOD,Top
819,301,GOOD,Top
833,301,GOOD,Top
847,301,GOOD,Top
861,301,GOOD,Top
875,301,GOOD,Top
889,301,GOOD,Top
903,301,GOOD,Top
917,301,GOOD,Top
931,301,GOOD,Top
945,301,GOOD,Top
959,301,GOOD,Top
973,301,GOOD,Edge
987,301,GOOD,Edge
1001,301,GOOD,Edge
1015,301,GOOD,Edge
1029,301,GOOD,Edge
1043,301,GOOD,Edge
1057,301,GOOD,Edge
133,315,GOOD,Edge
147,315,GOOD,Edge
161,315,GOOD,Edge
175,315,GOOD,Edge
189,315,GOOD,Edge
203,315,GOOD,Edge
217,315,GOOD,Edge
231,315,GOOD,Top
245,315,GOOD,Top
259,315,GOOD,Top
273,315,GOOD,Top
287,315,GOOD,Top
301,315,GOOD,Top
315,315,GOOD,Top
329,315,GOOD,Top
343,315,GOOD,Top
357,315,GOOD,Top
371,315,DEFECT,Top
385,315,DEFECT,Top
399,315,GOOD,Top
413,315,GOOD,Top
427,315,GOOD,Top
441,315,GOOD,Top
455,315,GOOD,Top
469,315,GOOD,Top
483,315,GOOD,Top
497,315,GOOD,Top
511,315,GOOD,Top
525,315,GOOD,Top
539,315,GOOD,Top
553,315,GOOD,Top
567,315,DEFECT,Top
581,315,GOOD,Top
595,315,GOOD,Top
609,315,GOOD,Top
623,315,GOOD,Top
637,315,GOOD,Top
651,315,GOOD,Top
665,315,GOOD,Top
679,315,GOOD,Top
693,315,GOOD,Top
707,315,GOOD,Top
721,315,GOOD,Top
735,315,GOOD,Top
749,315,GOOD,Top
763,315,GOOD,Top
777,315,GOOD,Top
791,315,GOOD,Top
805,315,GOOD,Top
819,315,GOOD,Top
833,315,GOOD,Top
847,315,GOOD,Top
861,315,GOOD,Top
875,315,GOOD,Top
889,315,GOOD,Top
903,315,GOOD,Top
917,315,GOOD,Top
931,315,GOOD,Top
945,315,GOOD,Top
959,315,GOOD,Top
973,315,GOOD,Top
987,315,GOOD,Edge
1001,315,GOOD,Edge
1015,315,GOOD,Edge
1029,315,GOOD,Edge
1043,315,GOOD,Edge
1057,315,GOOD,Edge
133,329,GOOD,Edge
147,329,GOOD,Edge
161,329,GOOD,Edge
175,329,GOOD,Edge
189,329,GOOD,Edge
203,329,GOOD,Edge
217,329,GOOD,Top
231,329,GOOD,Top
245,329,GOOD,Top
259,329,GOOD,Top
273,329,GOOD,Top
287,329,GOOD,Top
301,329,GOOD,Top
315,329,GOOD,Top
329,329,GOOD,Top
343,329,GOOD,Top
357,329,GOOD,Top
371,329,GOOD,Top
385,329,GOOD,Top
399,329,DEFECT,Top
413,329,DEFECT,Top
427,329,GOOD,Top
441,329,GOOD,Top
455,329,GOOD,Top
469,329,GOOD,Top
483,329,GOOD,Top
497,329,GOOD,Top
511,329,GOOD,Top
525,329,GOOD,Top
539,329,GOOD,Top
553,329,GOOD,Top
567,329,GOOD,Top
581,329,GOOD,Top
595,329,GOOD,Top
609,329,GOOD,Top
623,329,GOOD,Top
637,329,GOOD,Top
651,329,GOOD,Top
665,329,GOOD,Top
679,329,GOOD,Top
693,329,GOOD,Top
707,329,GOOD,Top
721,329,GOOD,Top
735,329,GOOD,Top
749,329,GOOD,Top
763,329,GOOD,Top
777,329,GOOD,Top
791,329,GOOD,Top
805,329,GOOD,Top
819,329,GOOD,Top
833,329,GOOD,Top
847,329,GOOD,Top
861,329,GOOD,Top
875,329,GOOD,Top
889,329,GOOD,Top
903,329,GOOD,Top
917,329,GOOD,Top
931,329,GOOD,Top
945,329,GOOD,Top
959,329,GOOD,Top
973,329,GOOD,Top
987,329,GOOD,Edge
1001,329,GOOD,Edge
1015,329,GOOD,Edge
1029,329,GOOD,Edge
1043,329,GOOD,Edge
1057,329,GOOD,Edge
1071,329,GOOD,Edge
119,343,GOOD,Edge
133,343,GOOD,Edge
147,343,GOOD,Edge
161,343,GOOD,Edge
175,343,DEFECT,Edge
189,343,DEFECT,Edge
203,343,GOOD,Edge
217,343,GOOD,Top
231,343,GOOD,Top
245,343,GOOD,Top
259,343,GOOD,Top
273,343,GOOD,Top
287,343,GOOD,Top
301,343,GOOD,Top
315,343,GOOD,Top
329,343,GOOD,Top
343,343,GOOD,Top
357,343,GOOD,Top
371,343,GOOD,Top
385,343,GOOD,Top
399,343,DEFECT,Top
413,343,DEFECT,Top
427,343,GOOD,Top
441,343,GOOD,Top
455,343,GOOD,Top
469,343,GOOD,Top
483,343,GOOD,Top
497,343,GOOD,Top
511,343,GOOD,Top
525,343,GOOD,Top
539,343,GOOD,Top
553,343,GOOD,Top
567,343,GOOD,Top
581,343,GOOD,Top
595,343,GOOD,Top
609,343,GOOD,Top
623,343,GOOD,Top
637,343,GOOD,Top
651,343,GOOD,Top
665,343,GOOD,Top
679,343,GOOD,Top
693,343,GOOD,Top
707,343,GOOD,Top
721,343,GOOD,Top
735,343,GOOD,Top
749,343,GOOD,Top
763,343,GOOD,Top
777,343,GOOD,Top
791,343,GOOD,Top
805,343,GOOD,Top
819,343,GOOD,Top
833,343,GOOD,Top
847,343,GOOD,Top
861,343,GOOD,Top
875,343,GOOD,Top
889,343,GOOD,Top
903,343,GOOD,Top
917,343,GOOD,Top
931,343,GOOD,Top
945,343,GOOD,Top
959,343,GOOD,Top
973,343,GOOD,Top
987,343,GOOD,Top
1001,343,GOOD,Edge
1015,343,GOOD,Edge
1029,343,GOOD,Edge
1043,343,GOOD,Edge
1057,343,GOOD,Edge
1071,343,GOOD,Edge
1085,343,GOOD,Edge
119,357,GOOD,Edge
133,357,GOOD,Edge
147,357,GOOD,Edge
161,357,DEFECT,Edge
175,357,DEFECT,Edge
189,357,DEFECT,Edge
203,357,DEFECT,Top
217,357,GOOD,Top
231,357,GOOD,Top
245,357,GOOD,Top
259,357,GOOD,Top
273,357,GOOD,Top
287,357,GOOD,Top
301,357,GOOD,Top
315,357,GOOD,Top
329,357,GOOD,Top
343,357,GOOD,Top
357,357,GOOD,Top
371,357,GOOD,Top
385,357,GOOD,Top
399,357,GOOD,Top
413,357,GOOD,Top
427,357,GOOD,Top
441,357,GOOD,Top
455,357,GOOD,Top
469,357,GOOD,Top
483,357,GOOD,Top
497,357,GOOD,Top
511,357,GOOD,Top
525,357,GOOD,Top
539,357,GOOD,Top
553,357,GOOD,Top
567,357,GOOD,Top
581,357,GOOD,Top
595,357,GOOD,Top
609,357,GOOD,Top
623,357,GOOD,Top
637,357,GOOD,Top
651,357,GOOD,Top
665,357,GOOD,Top
679,357,GOOD,Top
693,357,GOOD,Top
707,357,GOOD,Top
721,357,GOOD,Top
735,357,GOOD,Top
749,357,GOOD,Top
763,357,GOOD,Top
777,357,GOOD,Top
791,357,GOOD,Top
805,357,GOOD,Top
819,357,GOOD,Top
833,357,GOOD,Top
847,357,GOOD,Top
861,357,GOOD,Top
